@RELATION manxknn
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Shuffle,Silence,Micbeep}

@DATA
0.007893,0.035391,2.595084,0.098740,0.184298,0.034267,0.032575,0.002969,-28.905542,2.363263,0.637817,0.450011,0.205976,0.307783,0.120776,0.169525,0.140663,0.159320,0.086991,0.088550,0.003530,0.001110,0.000140,0.110425,0.000721,0.032145,0.000342,0.262254,0.000063,0.000300,0.001739,0.010697,0.000194,0.082265,0.006509,0.038259,0.312965,0.027624,0.032650,0.027157,0.023367,0.001801,1.815134,0.312837,0.342202,0.180396,0.208095,0.173536,0.143890,0.129685,0.130615,0.141838,0.116260,0.140764,0.119203,0.001444,0.000168,0.070748,0.001262,0.027034,0.000421,0.098056,0.000085,0.000361,0.002220,0.012814,0.000256,0.021654,Shuffle
0.014554,0.015731,2.547931,0.118192,0.184752,0.104425,0.019893,0.020801,-29.116757,2.252857,0.231823,0.162049,0.105647,0.182839,0.251124,0.136561,0.005616,0.108737,0.087001,0.091519,0.028562,0.000709,0.000267,0.097600,0.000698,0.060994,0.000461,0.192219,0.000098,0.000323,0.000965,0.005471,0.000584,0.067951,0.013045,0.028007,0.340492,0.031203,0.025111,0.172567,0.014742,0.060364,1.753919,0.303457,0.296906,0.278567,0.219305,0.180271,0.217896,0.119748,0.164348,0.133929,0.105000,0.138035,0.181820,0.000957,0.000377,0.079061,0.000640,0.040162,0.000317,0.112615,0.000078,0.000300,0.000512,0.007583,0.001149,0.018529,Shuffle
0.007588,0.061711,2.288136,0.102838,0.190760,0.031108,0.036709,0.002772,-28.016448,2.339578,0.546043,0.444968,0.231339,0.284681,0.109179,0.157728,0.110220,0.142520,0.072944,0.055051,-0.000953,0.000829,0.000134,0.128397,0.000519,0.026751,0.000411,0.268787,0.000065,0.000231,0.001299,0.007116,0.000179,0.084482,0.005936,0.072609,0.360454,0.032647,0.036859,0.028538,0.030291,0.001907,2.608898,0.294833,0.279571,0.168338,0.207146,0.152283,0.095482,0.141750,0.099140,0.124103,0.135001,0.121049,0.119957,0.001068,0.000182,0.077613,0.000738,0.027307,0.000561,0.099376,0.000089,0.000332,0.001852,0.007277,0.000236,0.020411,Shuffle
0.005551,0.101113,2.706437,0.097758,0.189708,0.023012,0.034333,0.002130,-26.320672,2.421985,0.386387,0.353421,0.167784,0.198686,0.169541,0.160191,0.068332,0.102728,0.065097,0.098090,0.030917,0.000487,0.000098,0.190465,0.000339,0.033272,0.000267,0.195860,0.000045,0.000139,0.000647,0.004430,0.000136,0.083776,0.003639,0.061549,0.249999,0.027142,0.031191,0.020148,0.022898,0.000693,1.747978,0.156404,0.200848,0.167186,0.184146,0.119817,0.110983,0.086363,0.094523,0.111166,0.105386,0.131686,0.076306,0.000442,0.000112,0.127755,0.000309,0.028266,0.000250,0.104589,0.000045,0.000141,0.000608,0.004807,0.000145,0.021429,Shuffle
0.014577,0.031947,2.598200,0.116605,0.196758,0.055910,0.022943,0.002658,-28.009840,2.235337,0.362009,0.251626,0.167952,0.214235,0.160030,0.092630,0.043890,0.107338,0.084581,0.109552,-0.003484,0.000754,0.000091,0.193656,0.000415,0.023492,0.000359,0.216081,0.000092,0.000276,0.000837,0.005263,0.000252,0.084934,0.018558,0.044400,0.280424,0.022031,0.019717,0.070584,0.018727,0.002561,1.995388,0.181927,0.149199,0.204623,0.125745,0.151367,0.145860,0.149202,0.137719,0.119454,0.089852,0.116419,0.101762,0.001068,0.000099,0.097230,0.000382,0.030432,0.000351,0.109600,0.000125,0.000434,0.001010,0.005325,0.000525,0.019448,Shuffle
0.006074,0.061021,2.728964,0.103394,0.193547,0.028831,0.036081,0.002294,-27.189139,2.490840,0.336344,0.327091,0.145893,0.223579,0.145660,0.101623,-0.005298,0.080866,0.061752,0.092436,0.024615,0.000912,0.000134,0.099432,0.000575,0.031098,0.000427,0.289866,0.000079,0.000258,0.001004,0.004573,0.000145,0.089932,0.005699,0.047194,0.245258,0.025006,0.029487,0.024598,0.027076,0.001484,1.600939,0.216727,0.183972,0.175616,0.143545,0.142960,0.134012,0.121727,0.130067,0.110183,0.110589,0.111886,0.098459,0.001354,0.000176,0.077409,0.000678,0.029277,0.000437,0.114921,0.000086,0.000315,0.001138,0.004357,0.000152,0.023642,Shuffle
0.007213,0.041249,2.686942,0.104644,0.192415,0.038128,0.045341,0.002756,-27.883259,2.428046,0.305460,0.318082,0.193744,0.252557,0.176721,0.097679,0.023464,0.072587,0.068734,0.085298,0.026700,0.000888,0.000143,0.148398,0.000534,0.018775,0.000465,0.274289,0.000119,0.000285,0.000988,0.005960,0.000160,0.092314,0.005980,0.047446,0.263858,0.029879,0.031408,0.040276,0.039796,0.002338,1.709035,0.155244,0.195533,0.207225,0.138422,0.139334,0.163411,0.100352,0.101646,0.091749,0.099608,0.103121,0.092353,0.001234,0.000190,0.105304,0.000637,0.018560,0.000563,0.114498,0.000193,0.000362,0.001156,0.006916,0.000193,0.018691,Shuffle
0.006250,0.038012,2.571527,0.084364,0.178741,0.018333,0.040215,0.003652,-28.334990,2.625252,0.259332,0.401373,0.199519,0.353438,0.361843,0.244749,0.111584,0.209310,0.115751,0.049389,0.008993,0.000859,0.000201,0.147574,0.000856,0.025769,0.000393,0.200558,0.000137,0.000264,0.001007,0.041606,0.000208,0.075305,0.005903,0.055829,0.326425,0.019282,0.026872,0.015798,0.026362,0.002381,1.812561,0.214652,0.296854,0.203128,0.140705,0.112843,0.237401,0.100428,0.112076,0.122658,0.087447,0.082050,0.105728,0.001071,0.000421,0.093930,0.001207,0.024741,0.000618,0.083426,0.000266,0.000379,0.001140,0.018987,0.000326,0.017289,Shuffle
0.005987,0.029091,2.651691,0.096514,0.186469,0.030080,0.044616,0.003168,-28.387990,2.498405,0.361023,0.291202,0.177150,0.263853,0.184801,0.128999,0.028551,0.087961,0.061215,0.094624,0.029035,0.000956,0.000339,0.154588,0.000963,0.026580,0.000816,0.239326,0.000209,0.000322,0.001089,0.006511,0.000327,0.084755,0.005823,0.030208,0.278102,0.031700,0.036595,0.038713,0.035448,0.003427,2.332091,0.291198,0.292255,0.286786,0.145666,0.120355,0.153584,0.111189,0.136191,0.113593,0.107570,0.107564,0.105323,0.001353,0.000981,0.101853,0.002252,0.024423,0.002065,0.116211,0.000600,0.000640,0.001390,0.006890,0.000814,0.020431,Shuffle
0.012164,0.072919,2.637892,0.118984,0.203348,0.039758,0.036954,0.002247,-26.096881,2.075332,0.447897,0.409560,0.227033,0.227687,0.130875,0.143586,0.079963,0.094684,0.084551,0.064808,0.037014,0.000674,0.000112,0.082162,0.000456,0.044702,0.000355,0.264956,0.000069,0.000206,0.000835,0.005869,0.000141,0.081679,0.009168,0.040576,0.286175,0.018685,0.018978,0.024623,0.029276,0.001453,1.135022,0.257903,0.152557,0.106536,0.123916,0.114969,0.111616,0.101457,0.102078,0.103553,0.096978,0.101676,0.104686,0.000760,0.000124,0.072658,0.000519,0.037998,0.000415,0.121228,0.000077,0.000229,0.000963,0.006563,0.000164,0.025983,Silence
0.012009,0.022191,2.718144,0.114890,0.203315,0.034318,0.064200,0.002025,-28.984126,2.154985,0.399573,0.403189,0.234487,0.224103,0.124824,0.138554,0.075830,0.088797,0.050974,0.045761,0.054102,0.000551,0.000095,0.063577,0.000349,0.065906,0.000289,0.222656,0.000060,0.000181,0.000640,0.005380,0.000107,0.074627,0.008484,0.029674,0.225993,0.019791,0.019056,0.019121,0.035901,0.001121,1.206109,0.180860,0.127650,0.082461,0.083257,0.088041,0.084218,0.096747,0.075546,0.072258,0.081143,0.072829,0.067076,0.000504,0.000092,0.064686,0.000326,0.043084,0.000246,0.111134,0.000055,0.000163,0.000701,0.004426,0.000107,0.022460,Silence
0.019244,0.042512,2.625725,0.134351,0.204617,0.078805,0.022193,0.002764,-26.428419,1.872291,0.489890,0.363031,0.226917,0.199186,0.108013,0.146985,0.088552,0.071925,0.063858,0.057923,0.061924,0.000784,0.000143,0.088822,0.000565,0.048487,0.000492,0.240747,0.000091,0.000259,0.001004,0.007060,0.000194,0.076291,0.013004,0.028550,0.293789,0.017447,0.014714,0.046477,0.016521,0.001928,0.950384,0.292897,0.158281,0.127941,0.119636,0.118432,0.138586,0.105465,0.111710,0.117138,0.119280,0.114624,0.101970,0.000824,0.000150,0.077925,0.000653,0.036688,0.000558,0.117102,0.000101,0.000302,0.001146,0.008251,0.000217,0.025428,Silence
0.015254,0.070484,2.676872,0.126402,0.202014,0.062839,0.028817,0.003730,-26.107203,1.937049,0.467835,0.378311,0.237909,0.238683,0.128234,0.131629,0.087887,0.087813,0.096450,0.083089,0.047753,0.000629,0.000105,0.103352,0.000395,0.054547,0.000330,0.214887,0.000066,0.000193,0.000743,0.004886,0.000131,0.075026,0.012878,0.043175,0.310934,0.020263,0.015470,0.063688,0.023236,0.007819,0.975347,0.272484,0.153977,0.105025,0.118635,0.109000,0.133386,0.100706,0.101247,0.112003,0.101117,0.119180,0.113655,0.001015,0.000105,0.089643,0.000421,0.042814,0.000318,0.131734,0.000061,0.000226,0.000925,0.004426,0.000136,0.025453,Silence
0.009099,0.045287,2.650969,0.107446,0.197949,0.028039,0.030760,0.002432,-27.207844,2.173088,0.452937,0.455622,0.274662,0.269946,0.155698,0.191090,0.118295,0.115601,0.096739,0.079663,0.070438,0.000579,0.000094,0.151191,0.000382,0.026858,0.000274,0.252576,0.000053,0.000177,0.000740,0.005355,0.000121,0.087307,0.006642,0.024744,0.256038,0.020325,0.021806,0.017789,0.020446,0.001120,1.335353,0.246831,0.174682,0.117197,0.118269,0.097920,0.096888,0.094789,0.105139,0.098052,0.096511,0.096596,0.096835,0.000687,0.000109,0.098107,0.000433,0.025261,0.000318,0.112614,0.000059,0.000211,0.000853,0.005882,0.000144,0.019456,Silence
0.011531,0.068577,2.665081,0.114935,0.198388,0.038334,0.038386,0.001909,-26.799108,2.009537,0.465409,0.400125,0.240040,0.235921,0.133001,0.158043,0.079114,0.092577,0.083036,0.072467,0.050954,0.000469,0.000090,0.054498,0.000342,0.058043,0.000266,0.255860,0.000055,0.000168,0.000624,0.005181,0.000119,0.078912,0.008992,0.049509,0.266299,0.020354,0.020201,0.030033,0.036579,0.001206,1.249780,0.282926,0.176229,0.108698,0.121622,0.100338,0.102625,0.101857,0.104544,0.096013,0.100164,0.100597,0.110419,0.000522,0.000101,0.057074,0.000366,0.040853,0.000328,0.114558,0.000055,0.000187,0.000675,0.006540,0.000147,0.024490,Silence
0.008594,0.059536,2.677611,0.107176,0.196037,0.028076,0.035048,0.002259,-26.924728,2.076779,0.246393,0.536382,0.302612,0.130678,0.091854,0.207405,0.098953,0.030294,0.075074,0.108562,0.047020,0.000508,0.000095,0.138057,0.000370,0.025954,0.000236,0.269016,0.000050,0.000178,0.000564,0.004929,0.000114,0.090623,0.007371,0.040780,0.219508,0.021830,0.023148,0.019869,0.025920,0.000940,1.269842,0.311423,0.116690,0.136268,0.141824,0.108136,0.102168,0.098224,0.111701,0.107885,0.102104,0.110879,0.097809,0.000607,0.000095,0.104872,0.000444,0.027298,0.000260,0.119608,0.000049,0.000207,0.000575,0.005546,0.000133,0.021000,Silence
0.005473,0.036139,2.698593,0.103707,0.200918,0.022135,0.036704,0.002436,-27.683097,2.329573,0.396605,0.452090,0.222616,0.241276,0.133437,0.150843,0.089977,0.094239,0.067654,0.067608,0.058345,0.000622,0.000106,0.180398,0.000421,0.020159,0.000319,0.241693,0.000059,0.000195,0.000778,0.006106,0.000127,0.089845,0.004309,0.025847,0.244253,0.024430,0.025950,0.015486,0.033828,0.000941,1.840597,0.185258,0.186862,0.092804,0.099117,0.085541,0.076769,0.081433,0.080555,0.075290,0.069857,0.073948,0.069605,0.000613,0.000104,0.108948,0.000412,0.021203,0.000315,0.113878,0.000059,0.000191,0.000747,0.006065,0.000126,0.018020,Silence
0.016491,0.064841,2.678233,0.126190,0.199215,0.059021,0.029699,0.002354,-26.144989,1.925079,0.480452,0.355598,0.218969,0.228788,0.115188,0.139893,0.081538,0.095372,0.092279,0.070771,0.070390,0.000592,0.000127,0.105902,0.000404,0.036989,0.000342,0.263318,0.000073,0.000223,0.000760,0.006228,0.000156,0.084519,0.010840,0.039972,0.234966,0.019613,0.019306,0.039552,0.022866,0.001320,0.961824,0.278264,0.154444,0.110019,0.126908,0.117521,0.117346,0.121740,0.113598,0.113848,0.111273,0.103388,0.118514,0.000625,0.000137,0.091349,0.000419,0.036464,0.000324,0.126284,0.000076,0.000247,0.000819,0.007396,0.000160,0.025799,Silence
0.016724,0.051394,2.674110,0.126105,0.197966,0.060198,0.025252,0.002335,-26.412442,1.910592,0.484472,0.382069,0.233185,0.221007,0.109566,0.147449,0.097072,0.090819,0.064002,0.064925,0.059162,0.000600,0.000119,0.103429,0.000476,0.037524,0.000340,0.264550,0.000075,0.000204,0.000785,0.005674,0.000141,0.083860,0.011458,0.028905,0.254136,0.017134,0.018359,0.034498,0.019607,0.001205,0.954117,0.292230,0.149843,0.118605,0.121477,0.114206,0.121491,0.113359,0.114010,0.113819,0.120058,0.105500,0.104845,0.000646,0.000109,0.084421,0.000514,0.034406,0.000346,0.120814,0.000076,0.000205,0.000864,0.006005,0.000135,0.024231,Silence
0.014128,0.036682,2.664156,0.123450,0.198549,0.056174,0.028398,0.002623,-26.798607,1.998420,0.507462,0.419631,0.269672,0.254968,0.147477,0.158003,0.117611,0.126451,0.087148,0.076166,0.070003,0.000692,0.000138,0.093889,0.000541,0.043497,0.000370,0.254402,0.000080,0.000216,0.000933,0.006201,0.000160,0.080826,0.009285,0.021091,0.261155,0.018164,0.019853,0.032379,0.022592,0.001483,1.032252,0.255982,0.164355,0.124423,0.118257,0.117705,0.115875,0.097512,0.112489,0.115722,0.109145,0.103748,0.108863,0.000810,0.000164,0.072950,0.000687,0.035589,0.000397,0.117019,0.000085,0.000225,0.001066,0.005898,0.000177,0.023725,Silence
0.010472,0.069633,2.642617,0.112838,0.200196,0.035421,0.043934,0.002405,-26.359174,2.147915,0.459926,0.432879,0.252218,0.235664,0.107717,0.136298,0.096932,0.082754,0.064590,0.050096,0.046028,0.000714,0.000125,0.080384,0.000574,0.052341,0.000389,0.242494,0.000069,0.000228,0.000940,0.006279,0.000150,0.076981,0.007861,0.041797,0.275132,0.022708,0.023317,0.026307,0.033422,0.001830,1.294885,0.234379,0.180191,0.106516,0.120221,0.115737,0.102035,0.106315,0.110719,0.110291,0.101026,0.091543,0.092934,0.000921,0.000162,0.067007,0.000800,0.042446,0.000495,0.118866,0.000088,0.000294,0.001216,0.007832,0.000190,0.024864,Silence
0.012262,0.059097,2.638600,0.117845,0.199728,0.042220,0.032007,0.002390,-26.435114,2.074488,0.469945,0.423035,0.249211,0.249964,0.139825,0.145438,0.090661,0.102466,0.077479,0.062697,0.064813,0.000662,0.000112,0.081787,0.000459,0.044165,0.000340,0.264666,0.000069,0.000210,0.000811,0.007230,0.000135,0.081513,0.008559,0.036757,0.266252,0.019119,0.021829,0.024636,0.023187,0.001325,1.218648,0.261887,0.175300,0.117137,0.119689,0.120492,0.111125,0.106807,0.109390,0.104053,0.099416,0.094489,0.098962,0.000698,0.000115,0.066131,0.000483,0.037513,0.000373,0.120879,0.000076,0.000216,0.000901,0.008348,0.000138,0.025446,Silence
0.008330,0.038255,2.661224,0.106048,0.199112,0.024106,0.033157,0.002266,-27.750205,2.204552,0.441267,0.418851,0.234719,0.250497,0.143946,0.147784,0.092057,0.111373,0.086988,0.074440,0.055540,0.000465,0.000081,0.168778,0.000306,0.021557,0.000238,0.252234,0.000044,0.000144,0.000586,0.005062,0.000098,0.090779,0.006539,0.025026,0.251457,0.019797,0.021065,0.013749,0.026779,0.000757,1.408263,0.240545,0.173685,0.101524,0.102664,0.100917,0.087772,0.084708,0.097371,0.099446,0.088528,0.084438,0.085128,0.000466,0.000083,0.107138,0.000320,0.023371,0.000245,0.111592,0.000044,0.000144,0.000624,0.004911,0.000099,0.018692,Silence
0.008215,0.073688,2.612885,0.103794,0.198412,0.024675,0.047555,0.002527,-26.414448,2.260694,0.426902,0.457608,0.254804,0.248970,0.140539,0.163440,0.099630,0.091828,0.078576,0.079077,0.063595,0.000642,0.000106,0.169325,0.000426,0.050152,0.000332,0.161478,0.000059,0.000197,0.000817,0.006534,0.000135,0.072795,0.005618,0.038684,0.267682,0.022904,0.024907,0.017509,0.034469,0.001193,1.548452,0.209709,0.181358,0.098475,0.105658,0.087299,0.083367,0.091639,0.087865,0.076524,0.080517,0.074200,0.085649,0.000705,0.000115,0.107763,0.000463,0.040185,0.000348,0.098258,0.000065,0.000215,0.000905,0.006571,0.000157,0.021960,Silence
0.013910,0.062420,2.628639,0.120883,0.202343,0.046332,0.036494,0.002336,-26.339708,2.021504,0.470305,0.394331,0.252276,0.243720,0.128565,0.159744,0.119334,0.108030,0.080245,0.061809,0.058489,0.000685,0.000118,0.094476,0.000446,0.056138,0.000333,0.216549,0.000070,0.000217,0.000819,0.006622,0.000144,0.072767,0.009911,0.038361,0.264139,0.019788,0.019306,0.030282,0.029191,0.001542,1.104909,0.267919,0.157238,0.113552,0.128441,0.110011,0.104533,0.112078,0.112537,0.111615,0.121205,0.096431,0.091313,0.000866,0.000134,0.074186,0.000554,0.044132,0.000427,0.119293,0.000080,0.000264,0.001013,0.009134,0.000159,0.025118,Silence
0.012341,0.060261,2.663491,0.115927,0.199864,0.040286,0.028230,0.002635,-26.346520,2.057508,0.496920,0.427772,0.257557,0.262775,0.138673,0.144068,0.110225,0.116502,0.087280,0.079112,0.070595,0.000617,0.000103,0.181720,0.000386,0.044582,0.000312,0.163548,0.000064,0.000195,0.000783,0.007815,0.000122,0.073262,0.007229,0.032161,0.241228,0.017835,0.017880,0.021618,0.019796,0.001127,1.066793,0.257957,0.169049,0.110103,0.131011,0.113358,0.099763,0.103747,0.097626,0.095722,0.099416,0.100534,0.099467,0.000714,0.000115,0.100749,0.000414,0.037158,0.000334,0.091826,0.000067,0.000206,0.000847,0.008208,0.000130,0.020394,Silence
0.015307,0.052169,2.670016,0.122710,0.200509,0.051931,0.038315,0.002053,-26.754207,1.932824,0.471532,0.389648,0.230751,0.215695,0.121330,0.145156,0.098808,0.095265,0.073704,0.053184,0.049647,0.000550,0.000115,0.069119,0.000401,0.072768,0.000296,0.192842,0.000066,0.000204,0.000744,0.006552,0.000137,0.066692,0.011332,0.039595,0.284448,0.019679,0.016669,0.033668,0.034661,0.001432,0.957976,0.278523,0.152197,0.117167,0.124045,0.117909,0.113760,0.117602,0.109090,0.116520,0.118650,0.116959,0.108088,0.000654,0.000135,0.065895,0.000438,0.046874,0.000344,0.125077,0.000068,0.000242,0.000882,0.008455,0.000162,0.025031,Silence
0.016984,0.066964,2.632796,0.135458,0.209271,0.071407,0.024768,0.002969,-25.548939,1.959719,0.434473,0.382461,0.241779,0.218327,0.126130,0.139930,0.083550,0.091799,0.052533,0.072418,0.065246,0.000853,0.000166,0.108522,0.000648,0.032212,0.000518,0.266460,0.000091,0.000296,0.001268,0.008699,0.000214,0.084451,0.010883,0.033807,0.252525,0.014816,0.012896,0.039345,0.020196,0.001958,0.776064,0.248664,0.134726,0.130390,0.121564,0.106355,0.098100,0.105934,0.101349,0.105777,0.110572,0.108109,0.100156,0.000771,0.000143,0.079915,0.000631,0.030532,0.000466,0.117243,0.000093,0.000282,0.001301,0.007740,0.000201,0.022962,Silence
0.013886,0.072403,2.660572,0.124482,0.204210,0.052567,0.032567,0.002736,-25.959741,1.997884,0.439768,0.387622,0.211761,0.208295,0.125055,0.152963,0.093976,0.086347,0.071390,0.070670,0.054547,0.000873,0.000133,0.089109,0.000580,0.044987,0.000434,0.251751,0.000091,0.000258,0.001054,0.007729,0.000169,0.078520,0.009320,0.042443,0.236425,0.020296,0.019705,0.032722,0.022108,0.001874,1.148777,0.292960,0.142475,0.130553,0.129879,0.104728,0.111322,0.109113,0.121610,0.100778,0.097856,0.093772,0.108998,0.001018,0.000156,0.067298,0.000669,0.037364,0.000492,0.106578,0.000101,0.000313,0.001211,0.008498,0.000198,0.022319,Silence
0.013592,0.011097,2.673394,0.121233,0.199890,0.047145,0.033822,0.002010,-28.912160,1.961258,0.469072,0.376508,0.220950,0.233214,0.125446,0.146718,0.092848,0.082997,0.067652,0.052193,0.036440,0.000622,0.000108,0.076117,0.000367,0.050861,0.000281,0.254782,0.000063,0.000177,0.000744,0.004810,0.000123,0.078892,0.009966,0.010484,0.257139,0.018380,0.017369,0.029062,0.026144,0.001131,0.978871,0.282951,0.159370,0.121625,0.122078,0.109643,0.112396,0.117531,0.116151,0.128449,0.112421,0.110778,0.109269,0.000717,0.000102,0.067864,0.000369,0.041638,0.000311,0.124403,0.000065,0.000174,0.000833,0.005235,0.000119,0.026415,Silence
0.024955,0.026339,1.931220,0.085493,0.133799,0.138813,0.000000,0.038113,-22.942039,2.972701,-0.651135,-0.674920,0.240244,0.602883,-0.443787,-0.144253,0.258470,0.139539,-0.253754,-0.002551,0.183948,0.000735,0.011983,0.020053,0.013188,0.014297,0.002543,0.053461,0.001366,0.022861,0.016110,0.039567,0.009650,0.015005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Micbeep
0.017436,0.004695,2.266999,0.110928,0.191369,0.063976,0.028357,0.011797,-29.899955,2.382244,0.229606,0.150621,0.169417,0.300106,-0.028986,0.055024,0.096782,0.121100,0.050730,0.064526,0.102263,0.006056,0.001322,0.056579,0.003899,0.025012,0.003653,0.250622,0.001461,0.004042,0.004653,0.015917,0.001843,0.070575,0.012349,0.007020,0.757793,0.024723,0.032670,0.045475,0.030512,0.014776,4.154312,0.476884,0.422129,0.457978,0.218173,0.171839,0.204816,0.185640,0.250912,0.137687,0.117048,0.094993,0.158511,0.009120,0.002233,0.040163,0.005604,0.016287,0.005324,0.144960,0.002482,0.007878,0.006308,0.014219,0.002647,0.038701,Micbeep
0.011173,0.002050,2.611205,0.119431,0.194833,0.059062,0.029513,0.006749,-32.061995,2.170405,0.335106,0.268142,0.200960,0.258715,0.035384,0.091916,0.063150,0.050926,-0.008489,0.086582,0.114630,0.001976,0.001247,0.073013,0.002184,0.031581,0.002007,0.262634,0.000510,0.001557,0.003158,0.012573,0.002007,0.077629,0.008655,0.005669,0.594020,0.023271,0.027099,0.035536,0.031318,0.011749,3.235464,0.422934,0.429449,0.312487,0.139377,0.134413,0.200582,0.121640,0.105512,0.101772,0.162251,0.082743,0.137404,0.003745,0.002966,0.064059,0.003960,0.030487,0.004072,0.135847,0.001292,0.003703,0.006078,0.011643,0.004935,0.033284,Micbeep
0.011797,0.002302,2.542407,0.133263,0.204513,0.104752,0.023485,0.012704,-31.083143,2.118573,0.090875,0.234840,0.221537,0.220457,0.019413,0.131437,0.107669,0.075614,0.054433,0.113253,0.061745,0.003360,0.001641,0.075579,0.002812,0.043077,0.003272,0.188741,0.000525,0.006622,0.003006,0.011020,0.002355,0.061696,0.006166,0.005233,0.705345,0.013440,0.018852,0.099982,0.018841,0.020096,3.758755,0.519794,0.479405,0.355248,0.086653,0.113894,0.221388,0.107566,0.119391,0.127725,0.115467,0.089368,0.110665,0.005657,0.002998,0.081009,0.005151,0.035747,0.005343,0.142741,0.000842,0.016423,0.003713,0.008711,0.004165,0.036183,Micbeep
0.015426,0.003420,2.562521,0.116448,0.192293,0.050147,0.022548,0.004386,-31.046074,2.202883,0.435894,0.446159,0.206914,0.131039,0.069027,0.147285,0.099902,0.118117,0.083629,0.019795,0.044627,0.002131,0.001404,0.096042,0.002423,0.034400,0.001187,0.247155,0.000112,0.001329,0.003124,0.010136,0.000973,0.077496,0.013996,0.007615,0.486476,0.025198,0.029401,0.031711,0.018763,0.005859,2.629306,0.603493,0.215755,0.164845,0.142796,0.253982,0.136471,0.079752,0.084856,0.140047,0.104764,0.144086,0.096283,0.005529,0.003702,0.086064,0.005775,0.042713,0.003188,0.128874,0.000202,0.003168,0.007037,0.014947,0.002376,0.031186,Micbeep
0.011732,0.004689,2.717100,0.124977,0.187627,0.188998,0.040503,0.041483,-30.254651,1.944105,0.309106,0.181650,0.353840,0.331091,-0.030815,0.209375,0.152675,0.173235,0.055044,-0.066542,0.004339,0.002722,0.001959,0.079851,0.001093,0.013202,0.000406,0.313846,0.000831,0.001182,0.002018,0.006955,0.002486,0.092974,0.010147,0.004582,0.445064,0.028996,0.022032,0.384193,0.019255,0.097169,2.526919,0.171794,0.602948,0.696561,0.228461,0.192637,0.353990,0.172577,0.160413,0.141120,0.099691,0.170113,0.100447,0.006017,0.004648,0.079218,0.002070,0.022252,0.000694,0.156020,0.001945,0.002687,0.003734,0.005304,0.005938,0.037317,Micbeep
